"Index","Trigger","Hits","Misses","False","Correct","Hit.Rate","False.Alarm.Ratio","Month_of_issue","District","Category"
"SPI OND",0.04,5,0,18,5,1,0.782608695652174,"10","Chibuto","Moderado"
"SPI OND",0.05,5,0,17,6,1,0.772727272727273,"10","Chibuto","Moderado"
"SPI OND",0.09,4,1,16,7,0.8,0.8,"10","Chibuto","Moderado"
"SPI OND",0.1,3,2,16,7,0.6,0.842105263157895,"10","Chibuto","Moderado"
"SPI OND",0.11,3,2,15,8,0.6,0.833333333333333,"10","Chibuto","Moderado"
"SPI OND",0.13,3,2,14,9,0.6,0.823529411764706,"10","Chibuto","Moderado"
"SPI OND",0.14,3,2,13,10,0.6,0.8125,"10","Chibuto","Moderado"
"SPI OND",0.16,3,2,12,11,0.6,0.8,"10","Chibuto","Moderado"
"SPI OND",0.18,3,2,11,12,0.6,0.785714285714286,"10","Chibuto","Moderado"
"SPI OND",0.19,3,2,10,13,0.6,0.769230769230769,"10","Chibuto","Moderado"
"SPI OND",0.21,2,3,9,14,0.4,0.818181818181818,"10","Chibuto","Moderado"
"SPI OND",0.22,2,3,8,15,0.4,0.8,"10","Chibuto","Moderado"
"SPI OND",0.24,2,3,7,16,0.4,0.777777777777778,"10","Chibuto","Moderado"
"SPI OND",0.3,1,4,5,18,0.2,0.833333333333333,"10","Chibuto","Moderado"
"SPI OND",0.32,1,4,3,20,0.2,0.75,"10","Chibuto","Moderado"
"SPI OND",0.38,1,4,2,21,0.2,0.666666666666667,"10","Chibuto","Moderado"
"SPI OND",0.44,1,4,1,22,0.2,0.5,"10","Chibuto","Moderado"
"SPI OND",0.51,1,4,0,23,0.2,0,"10","Chibuto","Moderado"
"SPI OND",0.52,0,5,0,23,0,NA,"10","Chibuto","Moderado"
"SPI NDJ",0,2,0,24,2,1,0.923076923076923,"10","Chibuto","Moderado"
"SPI NDJ",0.03,2,0,23,3,1,0.92,"10","Chibuto","Moderado"
"SPI NDJ",0.04,2,0,22,4,1,0.916666666666667,"10","Chibuto","Moderado"
"SPI NDJ",0.05,2,0,21,5,1,0.91304347826087,"10","Chibuto","Moderado"
"SPI NDJ",0.06,2,0,19,7,1,0.904761904761905,"10","Chibuto","Moderado"
"SPI NDJ",0.08,1,1,19,7,0.5,0.95,"10","Chibuto","Moderado"
"SPI NDJ",0.1,1,1,18,8,0.5,0.947368421052632,"10","Chibuto","Moderado"
"SPI NDJ",0.11,1,1,17,9,0.5,0.944444444444444,"10","Chibuto","Moderado"
"SPI NDJ",0.14,1,1,16,10,0.5,0.941176470588235,"10","Chibuto","Moderado"
"SPI NDJ",0.15,1,1,14,12,0.5,0.933333333333333,"10","Chibuto","Moderado"
"SPI NDJ",0.16,1,1,12,14,0.5,0.923076923076923,"10","Chibuto","Moderado"
"SPI NDJ",0.18,1,1,11,15,0.5,0.916666666666667,"10","Chibuto","Moderado"
"SPI NDJ",0.22,1,1,10,16,0.5,0.909090909090909,"10","Chibuto","Moderado"
"SPI NDJ",0.24,1,1,9,17,0.5,0.9,"10","Chibuto","Moderado"
"SPI NDJ",0.25,1,1,8,18,0.5,0.888888888888889,"10","Chibuto","Moderado"
"SPI NDJ",0.26,1,1,7,19,0.5,0.875,"10","Chibuto","Moderado"
"SPI NDJ",0.27,1,1,6,20,0.5,0.857142857142857,"10","Chibuto","Moderado"
"SPI NDJ",0.28,1,1,5,21,0.5,0.833333333333333,"10","Chibuto","Moderado"
"SPI NDJ",0.29,1,1,4,22,0.5,0.8,"10","Chibuto","Moderado"
"SPI NDJ",0.31,1,1,3,23,0.5,0.75,"10","Chibuto","Moderado"
"SPI NDJ",0.32,1,1,2,24,0.5,0.666666666666667,"10","Chibuto","Moderado"
"SPI NDJ",0.33,1,1,1,25,0.5,0.5,"10","Chibuto","Moderado"
"SPI NDJ",0.48,1,1,0,26,0.5,0,"10","Chibuto","Moderado"
"SPI NDJ",0.56,0,2,0,26,0,NA,"10","Chibuto","Moderado"
"SPI DJF",0,4,0,23,1,1,0.851851851851852,"10","Chibuto","Moderado"
"SPI DJF",0.02,4,0,22,2,1,0.846153846153846,"10","Chibuto","Moderado"
"SPI DJF",0.07,3,1,21,3,0.75,0.875,"10","Chibuto","Moderado"
"SPI DJF",0.1,3,1,19,5,0.75,0.863636363636364,"10","Chibuto","Moderado"
"SPI DJF",0.12,3,1,15,9,0.75,0.833333333333333,"10","Chibuto","Moderado"
"SPI DJF",0.13,3,1,14,10,0.75,0.823529411764706,"10","Chibuto","Moderado"
"SPI DJF",0.16,3,1,13,11,0.75,0.8125,"10","Chibuto","Moderado"
"SPI DJF",0.18,3,1,12,12,0.75,0.8,"10","Chibuto","Moderado"
"SPI DJF",0.2,2,2,11,13,0.5,0.846153846153846,"10","Chibuto","Moderado"
"SPI DJF",0.21,1,3,11,13,0.25,0.916666666666667,"10","Chibuto","Moderado"
"SPI DJF",0.24,1,3,9,15,0.25,0.9,"10","Chibuto","Moderado"
"SPI DJF",0.26,1,3,7,17,0.25,0.875,"10","Chibuto","Moderado"
"SPI DJF",0.27,1,3,6,18,0.25,0.857142857142857,"10","Chibuto","Moderado"
"SPI DJF",0.28,1,3,5,19,0.25,0.833333333333333,"10","Chibuto","Moderado"
"SPI DJF",0.29,1,3,4,20,0.25,0.8,"10","Chibuto","Moderado"
"SPI DJF",0.3,1,3,2,22,0.25,0.666666666666667,"10","Chibuto","Moderado"
"SPI DJF",0.31,1,3,1,23,0.25,0.5,"10","Chibuto","Moderado"
"SPI DJF",0.41,1,3,0,24,0.25,0,"10","Chibuto","Moderado"
"SPI DJF",0.62,0,4,0,24,0,NA,"10","Chibuto","Moderado"
"SPI JFM",0.04,4,0,23,1,1,0.851851851851852,"10","Chibuto","Moderado"
"SPI JFM",0.07,4,0,22,2,1,0.846153846153846,"10","Chibuto","Moderado"
"SPI JFM",0.09,4,0,19,5,1,0.826086956521739,"10","Chibuto","Moderado"
"SPI JFM",0.1,4,0,16,8,1,0.8,"10","Chibuto","Moderado"
"SPI JFM",0.12,3,1,15,9,0.75,0.833333333333333,"10","Chibuto","Moderado"
"SPI JFM",0.16,3,1,13,11,0.75,0.8125,"10","Chibuto","Moderado"
"SPI JFM",0.18,3,1,12,12,0.75,0.8,"10","Chibuto","Moderado"
"SPI JFM",0.2,3,1,10,14,0.75,0.769230769230769,"10","Chibuto","Moderado"
"SPI JFM",0.21,3,1,8,16,0.75,0.727272727272727,"10","Chibuto","Moderado"
"SPI JFM",0.25,3,1,7,17,0.75,0.7,"10","Chibuto","Moderado"
"SPI JFM",0.26,3,1,5,19,0.75,0.625,"10","Chibuto","Moderado"
"SPI JFM",0.28,2,2,5,19,0.5,0.714285714285714,"10","Chibuto","Moderado"
"SPI JFM",0.3,2,2,4,20,0.5,0.666666666666667,"10","Chibuto","Moderado"
"SPI JFM",0.31,2,2,3,21,0.5,0.6,"10","Chibuto","Moderado"
"SPI JFM",0.32,2,2,2,22,0.5,0.5,"10","Chibuto","Moderado"
"SPI JFM",0.35,1,3,2,22,0.25,0.666666666666667,"10","Chibuto","Moderado"
"SPI JFM",0.36,1,3,1,23,0.25,0.5,"10","Chibuto","Moderado"
"SPI JFM",0.37,1,3,0,24,0.25,0,"10","Chibuto","Moderado"
"SPI JFM",0.54,0,4,0,24,0,NA,"10","Chibuto","Moderado"
"SPI ON",0.07,5,0,22,1,1,0.814814814814815,"10","Chibuto","Leve"
"SPI ON",0.09,5,0,20,3,1,0.8,"10","Chibuto","Leve"
"SPI ON",0.1,4,1,18,5,0.8,0.818181818181818,"10","Chibuto","Leve"
"SPI ON",0.12,4,1,17,6,0.8,0.80952380952381,"10","Chibuto","Leve"
"SPI ON",0.13,4,1,16,7,0.8,0.8,"10","Chibuto","Leve"
"SPI ON",0.14,2,3,15,8,0.4,0.882352941176471,"10","Chibuto","Leve"
"SPI ON",0.16,2,3,14,9,0.4,0.875,"10","Chibuto","Leve"
"SPI ON",0.19,2,3,11,12,0.4,0.846153846153846,"10","Chibuto","Leve"
"SPI ON",0.22,2,3,10,13,0.4,0.833333333333333,"10","Chibuto","Leve"
"SPI ON",0.26,2,3,9,14,0.4,0.818181818181818,"10","Chibuto","Leve"
"SPI ON",0.27,2,3,8,15,0.4,0.8,"10","Chibuto","Leve"
"SPI ON",0.28,2,3,7,16,0.4,0.777777777777778,"10","Chibuto","Leve"
"SPI ON",0.3,2,3,6,17,0.4,0.75,"10","Chibuto","Leve"
"SPI ON",0.32,1,4,5,18,0.2,0.833333333333333,"10","Chibuto","Leve"
"SPI ON",0.35,1,4,4,19,0.2,0.8,"10","Chibuto","Leve"
"SPI ON",0.41,0,5,4,19,0,1,"10","Chibuto","Leve"
"SPI ON",0.42,0,5,3,20,0,1,"10","Chibuto","Leve"
"SPI ON",0.44,0,5,1,22,0,1,"10","Chibuto","Leve"
"SPI ON",0.52,0,5,0,23,0,NA,"10","Chibuto","Leve"
"SPI ND",0,8,0,19,1,1,0.703703703703704,"10","Chibuto","Leve"
"SPI ND",0.06,8,0,17,3,1,0.68,"10","Chibuto","Leve"
"SPI ND",0.08,8,0,16,4,1,0.666666666666667,"10","Chibuto","Leve"
"SPI ND",0.09,8,0,15,5,1,0.652173913043478,"10","Chibuto","Leve"
"SPI ND",0.1,7,1,13,7,0.875,0.65,"10","Chibuto","Leve"
"SPI ND",0.12,7,1,12,8,0.875,0.631578947368421,"10","Chibuto","Leve"
"SPI ND",0.13,6,2,12,8,0.75,0.666666666666667,"10","Chibuto","Leve"
"SPI ND",0.16,6,2,11,9,0.75,0.647058823529412,"10","Chibuto","Leve"
"SPI ND",0.18,5,3,11,9,0.625,0.6875,"10","Chibuto","Leve"
"SPI ND",0.26,5,3,9,11,0.625,0.642857142857143,"10","Chibuto","Leve"
"SPI ND",0.29,4,4,8,12,0.5,0.666666666666667,"10","Chibuto","Leve"
"SPI ND",0.3,3,5,6,14,0.375,0.666666666666667,"10","Chibuto","Leve"
"SPI ND",0.32,2,6,6,14,0.25,0.75,"10","Chibuto","Leve"
"SPI ND",0.34,2,6,5,15,0.25,0.714285714285714,"10","Chibuto","Leve"
"SPI ND",0.36,2,6,3,17,0.25,0.6,"10","Chibuto","Leve"
"SPI ND",0.38,1,7,3,17,0.125,0.75,"10","Chibuto","Leve"
"SPI ND",0.47,1,7,2,18,0.125,0.666666666666667,"10","Chibuto","Leve"
"SPI ND",0.5,1,7,0,20,0.125,0,"10","Chibuto","Leve"
"SPI ND",0.57,0,8,0,20,0,NA,"10","Chibuto","Leve"
"SPI DJ",0.06,6,0,21,1,1,0.777777777777778,"10","Chibuto","Leve"
"SPI DJ",0.08,6,0,19,3,1,0.76,"10","Chibuto","Leve"
"SPI DJ",0.1,6,0,18,4,1,0.75,"10","Chibuto","Leve"
"SPI DJ",0.11,6,0,17,5,1,0.739130434782609,"10","Chibuto","Leve"
"SPI DJ",0.18,6,0,16,6,1,0.727272727272727,"10","Chibuto","Leve"
"SPI DJ",0.2,5,1,14,8,0.833333333333333,0.736842105263158,"10","Chibuto","Leve"
"SPI DJ",0.21,4,2,12,10,0.666666666666667,0.75,"10","Chibuto","Leve"
"SPI DJ",0.22,3,3,11,11,0.5,0.785714285714286,"10","Chibuto","Leve"
"SPI DJ",0.23,3,3,10,12,0.5,0.769230769230769,"10","Chibuto","Leve"
"SPI DJ",0.24,3,3,9,13,0.5,0.75,"10","Chibuto","Leve"
"SPI DJ",0.29,3,3,8,14,0.5,0.727272727272727,"10","Chibuto","Leve"
"SPI DJ",0.3,3,3,6,16,0.5,0.666666666666667,"10","Chibuto","Leve"
"SPI DJ",0.32,3,3,4,18,0.5,0.571428571428571,"10","Chibuto","Leve"
"SPI DJ",0.34,2,4,3,19,0.333333333333333,0.6,"10","Chibuto","Leve"
"SPI DJ",0.36,2,4,1,21,0.333333333333333,0.333333333333333,"10","Chibuto","Leve"
"SPI DJ",0.45,2,4,0,22,0.333333333333333,0,"10","Chibuto","Leve"
"SPI DJ",0.52,1,5,0,22,0.166666666666667,0,"10","Chibuto","Leve"
"SPI DJ",0.6,0,6,0,22,0,NA,"10","Chibuto","Leve"
"SPI JF",0.1,6,0,20,2,1,0.769230769230769,"10","Chibuto","Leve"
"SPI JF",0.12,6,0,19,3,1,0.76,"10","Chibuto","Leve"
"SPI JF",0.14,6,0,18,4,1,0.75,"10","Chibuto","Leve"
"SPI JF",0.16,6,0,17,5,1,0.739130434782609,"10","Chibuto","Leve"
"SPI JF",0.18,6,0,15,7,1,0.714285714285714,"10","Chibuto","Leve"
"SPI JF",0.19,6,0,14,8,1,0.7,"10","Chibuto","Leve"
"SPI JF",0.21,5,1,13,9,0.833333333333333,0.722222222222222,"10","Chibuto","Leve"
"SPI JF",0.22,4,2,12,10,0.666666666666667,0.75,"10","Chibuto","Leve"
"SPI JF",0.23,3,3,12,10,0.5,0.8,"10","Chibuto","Leve"
"SPI JF",0.24,3,3,11,11,0.5,0.785714285714286,"10","Chibuto","Leve"
"SPI JF",0.26,3,3,7,15,0.5,0.7,"10","Chibuto","Leve"
"SPI JF",0.29,2,4,6,16,0.333333333333333,0.75,"10","Chibuto","Leve"
"SPI JF",0.33,2,4,5,17,0.333333333333333,0.714285714285714,"10","Chibuto","Leve"
"SPI JF",0.36,2,4,3,19,0.333333333333333,0.6,"10","Chibuto","Leve"
"SPI JF",0.4,2,4,2,20,0.333333333333333,0.5,"10","Chibuto","Leve"
"SPI JF",0.41,1,5,2,20,0.166666666666667,0.666666666666667,"10","Chibuto","Leve"
"SPI JF",0.44,1,5,0,22,0.166666666666667,0,"10","Chibuto","Leve"
"SPI JF",0.57,0,6,0,22,0,NA,"10","Chibuto","Leve"
"SPI FM",0.06,7,0,20,1,1,0.740740740740741,"10","Chibuto","Leve"
"SPI FM",0.07,6,1,20,1,0.857142857142857,0.769230769230769,"10","Chibuto","Leve"
"SPI FM",0.08,6,1,19,2,0.857142857142857,0.76,"10","Chibuto","Leve"
"SPI FM",0.09,6,1,18,3,0.857142857142857,0.75,"10","Chibuto","Leve"
"SPI FM",0.13,6,1,17,4,0.857142857142857,0.739130434782609,"10","Chibuto","Leve"
"SPI FM",0.16,6,1,16,5,0.857142857142857,0.727272727272727,"10","Chibuto","Leve"
"SPI FM",0.17,5,2,16,5,0.714285714285714,0.761904761904762,"10","Chibuto","Leve"
"SPI FM",0.18,5,2,14,7,0.714285714285714,0.736842105263158,"10","Chibuto","Leve"
"SPI FM",0.21,5,2,13,8,0.714285714285714,0.722222222222222,"10","Chibuto","Leve"
"SPI FM",0.23,4,3,13,8,0.571428571428571,0.764705882352941,"10","Chibuto","Leve"
"SPI FM",0.24,4,3,12,9,0.571428571428571,0.75,"10","Chibuto","Leve"
"SPI FM",0.26,4,3,11,10,0.571428571428571,0.733333333333333,"10","Chibuto","Leve"
"SPI FM",0.27,4,3,10,11,0.571428571428571,0.714285714285714,"10","Chibuto","Leve"
"SPI FM",0.29,4,3,7,14,0.571428571428571,0.636363636363636,"10","Chibuto","Leve"
"SPI FM",0.32,4,3,5,16,0.571428571428571,0.555555555555556,"10","Chibuto","Leve"
"SPI FM",0.35,3,4,5,16,0.428571428571429,0.625,"10","Chibuto","Leve"
"SPI FM",0.36,3,4,4,17,0.428571428571429,0.571428571428571,"10","Chibuto","Leve"
"SPI FM",0.38,3,4,2,19,0.428571428571429,0.4,"10","Chibuto","Leve"
"SPI FM",0.39,2,5,2,19,0.285714285714286,0.5,"10","Chibuto","Leve"
"SPI FM",0.4,2,5,0,21,0.285714285714286,0,"10","Chibuto","Leve"
"SPI FM",0.44,1,6,0,21,0.142857142857143,0,"10","Chibuto","Leve"
"SPI FM",0.59,0,7,0,21,0,NA,"10","Chibuto","Leve"
"SPI OND",0,6,0,21,1,1,0.777777777777778,"10","Chibuto","Leve"
"SPI OND",0.03,6,0,20,2,1,0.769230769230769,"10","Chibuto","Leve"
"SPI OND",0.05,6,0,19,3,1,0.76,"10","Chibuto","Leve"
"SPI OND",0.07,6,0,18,4,1,0.75,"10","Chibuto","Leve"
"SPI OND",0.08,6,0,16,6,1,0.727272727272727,"10","Chibuto","Leve"
"SPI OND",0.12,5,1,16,6,0.833333333333333,0.761904761904762,"10","Chibuto","Leve"
"SPI OND",0.13,4,2,16,6,0.666666666666667,0.8,"10","Chibuto","Leve"
"SPI OND",0.14,4,2,15,7,0.666666666666667,0.789473684210526,"10","Chibuto","Leve"
"SPI OND",0.18,4,2,13,9,0.666666666666667,0.764705882352941,"10","Chibuto","Leve"
"SPI OND",0.21,4,2,11,11,0.666666666666667,0.733333333333333,"10","Chibuto","Leve"
"SPI OND",0.22,4,2,10,12,0.666666666666667,0.714285714285714,"10","Chibuto","Leve"
"SPI OND",0.26,3,3,9,13,0.5,0.75,"10","Chibuto","Leve"
"SPI OND",0.28,3,3,8,14,0.5,0.727272727272727,"10","Chibuto","Leve"
"SPI OND",0.29,3,3,6,16,0.5,0.666666666666667,"10","Chibuto","Leve"
"SPI OND",0.34,2,4,6,16,0.333333333333333,0.75,"10","Chibuto","Leve"
"SPI OND",0.35,2,4,4,18,0.333333333333333,0.666666666666667,"10","Chibuto","Leve"
"SPI OND",0.36,1,5,3,19,0.166666666666667,0.75,"10","Chibuto","Leve"
"SPI OND",0.48,1,5,2,20,0.166666666666667,0.666666666666667,"10","Chibuto","Leve"
"SPI OND",0.5,1,5,1,21,0.166666666666667,0.5,"10","Chibuto","Leve"
"SPI OND",0.52,1,5,0,22,0.166666666666667,0,"10","Chibuto","Leve"
"SPI OND",0.54,0,6,0,22,0,NA,"10","Chibuto","Leve"
"SPI NDJ",0.01,6,0,21,1,1,0.777777777777778,"10","Chibuto","Leve"
"SPI NDJ",0.04,6,0,20,2,1,0.769230769230769,"10","Chibuto","Leve"
"SPI NDJ",0.06,6,0,19,3,1,0.76,"10","Chibuto","Leve"
"SPI NDJ",0.07,6,0,18,4,1,0.75,"10","Chibuto","Leve"
"SPI NDJ",0.1,6,0,17,5,1,0.739130434782609,"10","Chibuto","Leve"
"SPI NDJ",0.12,6,0,15,7,1,0.714285714285714,"10","Chibuto","Leve"
"SPI NDJ",0.14,5,1,15,7,0.833333333333333,0.75,"10","Chibuto","Leve"
"SPI NDJ",0.15,5,1,14,8,0.833333333333333,0.736842105263158,"10","Chibuto","Leve"
"SPI NDJ",0.19,5,1,12,10,0.833333333333333,0.705882352941177,"10","Chibuto","Leve"
"SPI NDJ",0.2,5,1,10,12,0.833333333333333,0.666666666666667,"10","Chibuto","Leve"
"SPI NDJ",0.23,4,2,9,13,0.666666666666667,0.692307692307692,"10","Chibuto","Leve"
"SPI NDJ",0.24,4,2,8,14,0.666666666666667,0.666666666666667,"10","Chibuto","Leve"
"SPI NDJ",0.26,4,2,7,15,0.666666666666667,0.636363636363636,"10","Chibuto","Leve"
"SPI NDJ",0.27,4,2,6,16,0.666666666666667,0.6,"10","Chibuto","Leve"
"SPI NDJ",0.29,4,2,5,17,0.666666666666667,0.555555555555556,"10","Chibuto","Leve"
"SPI NDJ",0.32,3,3,5,17,0.5,0.625,"10","Chibuto","Leve"
"SPI NDJ",0.35,3,3,4,18,0.5,0.571428571428571,"10","Chibuto","Leve"
"SPI NDJ",0.36,2,4,2,20,0.333333333333333,0.5,"10","Chibuto","Leve"
"SPI NDJ",0.38,2,4,1,21,0.333333333333333,0.333333333333333,"10","Chibuto","Leve"
"SPI NDJ",0.41,2,4,0,22,0.333333333333333,0,"10","Chibuto","Leve"
"SPI NDJ",0.59,1,5,0,22,0.166666666666667,0,"10","Chibuto","Leve"
"SPI NDJ",0.62,0,6,0,22,0,NA,"10","Chibuto","Leve"
"SPI DJF",0.01,4,0,23,1,1,0.851851851851852,"10","Chibuto","Leve"
"SPI DJF",0.06,4,0,22,2,1,0.846153846153846,"10","Chibuto","Leve"
"SPI DJF",0.11,4,0,21,3,1,0.84,"10","Chibuto","Leve"
"SPI DJF",0.13,4,0,20,4,1,0.833333333333333,"10","Chibuto","Leve"
"SPI DJF",0.15,3,1,20,4,0.75,0.869565217391304,"10","Chibuto","Leve"
"SPI DJF",0.16,3,1,19,5,0.75,0.863636363636364,"10","Chibuto","Leve"
"SPI DJF",0.17,3,1,16,8,0.75,0.842105263157895,"10","Chibuto","Leve"
"SPI DJF",0.2,3,1,13,11,0.75,0.8125,"10","Chibuto","Leve"
"SPI DJF",0.22,3,1,12,12,0.75,0.8,"10","Chibuto","Leve"
"SPI DJF",0.24,2,2,12,12,0.5,0.857142857142857,"10","Chibuto","Leve"
"SPI DJF",0.25,2,2,11,13,0.5,0.846153846153846,"10","Chibuto","Leve"
"SPI DJF",0.26,2,2,10,14,0.5,0.833333333333333,"10","Chibuto","Leve"
"SPI DJF",0.29,2,2,8,16,0.5,0.8,"10","Chibuto","Leve"
"SPI DJF",0.3,1,3,7,17,0.25,0.875,"10","Chibuto","Leve"
"SPI DJF",0.32,1,3,5,19,0.25,0.833333333333333,"10","Chibuto","Leve"
"SPI DJF",0.36,1,3,4,20,0.25,0.8,"10","Chibuto","Leve"
"SPI DJF",0.4,1,3,3,21,0.25,0.75,"10","Chibuto","Leve"
"SPI DJF",0.42,1,3,1,23,0.25,0.5,"10","Chibuto","Leve"
"SPI DJF",0.46,1,3,0,24,0.25,0,"10","Chibuto","Leve"
"SPI DJF",0.66,0,4,0,24,0,NA,"10","Chibuto","Leve"
"SPI JFM",0.06,5,0,22,1,1,0.814814814814815,"10","Chibuto","Leve"
"SPI JFM",0.11,5,0,20,3,1,0.8,"10","Chibuto","Leve"
"SPI JFM",0.12,5,0,18,5,1,0.782608695652174,"10","Chibuto","Leve"
"SPI JFM",0.14,5,0,17,6,1,0.772727272727273,"10","Chibuto","Leve"
"SPI JFM",0.16,5,0,16,7,1,0.761904761904762,"10","Chibuto","Leve"
"SPI JFM",0.18,5,0,15,8,1,0.75,"10","Chibuto","Leve"
"SPI JFM",0.2,5,0,14,9,1,0.736842105263158,"10","Chibuto","Leve"
"SPI JFM",0.21,4,1,13,10,0.8,0.764705882352941,"10","Chibuto","Leve"
"SPI JFM",0.22,4,1,11,12,0.8,0.733333333333333,"10","Chibuto","Leve"
"SPI JFM",0.24,4,1,10,13,0.8,0.714285714285714,"10","Chibuto","Leve"
"SPI JFM",0.26,3,2,9,14,0.6,0.75,"10","Chibuto","Leve"
"SPI JFM",0.29,3,2,8,15,0.6,0.727272727272727,"10","Chibuto","Leve"
"SPI JFM",0.34,3,2,7,16,0.6,0.7,"10","Chibuto","Leve"
"SPI JFM",0.35,2,3,6,17,0.4,0.75,"10","Chibuto","Leve"
"SPI JFM",0.36,2,3,5,18,0.4,0.714285714285714,"10","Chibuto","Leve"
"SPI JFM",0.38,2,3,2,21,0.4,0.5,"10","Chibuto","Leve"
"SPI JFM",0.39,2,3,1,22,0.4,0.333333333333333,"10","Chibuto","Leve"
"SPI JFM",0.41,2,3,0,23,0.4,0,"10","Chibuto","Leve"
"SPI JFM",0.45,1,4,0,23,0.2,0,"10","Chibuto","Leve"
"SPI JFM",0.63,0,5,0,23,0,NA,"10","Chibuto","Leve"
"SPI ND",0,6,0,19,3,1,0.76,"11","Chibuto","Severo"
"SPI ND",0.02,6,0,18,4,1,0.75,"11","Chibuto","Severo"
"SPI ND",0.04,5,1,18,4,0.833333333333333,0.782608695652174,"11","Chibuto","Severo"
"SPI ND",0.06,5,1,17,5,0.833333333333333,0.772727272727273,"11","Chibuto","Severo"
"SPI ND",0.07,4,2,16,6,0.666666666666667,0.8,"11","Chibuto","Severo"
"SPI ND",0.08,4,2,15,7,0.666666666666667,0.789473684210526,"11","Chibuto","Severo"
"SPI ND",0.12,3,3,12,10,0.5,0.8,"11","Chibuto","Severo"
"SPI ND",0.14,3,3,11,11,0.5,0.785714285714286,"11","Chibuto","Severo"
"SPI ND",0.16,3,3,10,12,0.5,0.769230769230769,"11","Chibuto","Severo"
"SPI ND",0.2,3,3,7,15,0.5,0.7,"11","Chibuto","Severo"
"SPI ND",0.21,2,4,6,16,0.333333333333333,0.75,"11","Chibuto","Severo"
"SPI ND",0.22,1,5,5,17,0.166666666666667,0.833333333333333,"11","Chibuto","Severo"
"SPI ND",0.25,1,5,4,18,0.166666666666667,0.8,"11","Chibuto","Severo"
"SPI ND",0.29,1,5,2,20,0.166666666666667,0.666666666666667,"11","Chibuto","Severo"
"SPI ND",0.3,1,5,1,21,0.166666666666667,0.5,"11","Chibuto","Severo"
"SPI ND",0.4,0,6,0,22,0,NA,"11","Chibuto","Severo"
"SPI DJ",0,4,0,22,2,1,0.846153846153846,"11","Chibuto","Severo"
"SPI DJ",0.03,4,0,20,4,1,0.833333333333333,"11","Chibuto","Severo"
"SPI DJ",0.05,4,0,19,5,1,0.826086956521739,"11","Chibuto","Severo"
"SPI DJ",0.06,4,0,18,6,1,0.818181818181818,"11","Chibuto","Severo"
"SPI DJ",0.07,4,0,17,7,1,0.80952380952381,"11","Chibuto","Severo"
"SPI DJ",0.08,4,0,15,9,1,0.789473684210526,"11","Chibuto","Severo"
"SPI DJ",0.09,3,1,13,11,0.75,0.8125,"11","Chibuto","Severo"
"SPI DJ",0.1,3,1,12,12,0.75,0.8,"11","Chibuto","Severo"
"SPI DJ",0.11,3,1,11,13,0.75,0.785714285714286,"11","Chibuto","Severo"
"SPI DJ",0.13,3,1,10,14,0.75,0.769230769230769,"11","Chibuto","Severo"
"SPI DJ",0.14,3,1,8,16,0.75,0.727272727272727,"11","Chibuto","Severo"
"SPI DJ",0.18,3,1,7,17,0.75,0.7,"11","Chibuto","Severo"
"SPI DJ",0.21,2,2,7,17,0.5,0.777777777777778,"11","Chibuto","Severo"
"SPI DJ",0.22,2,2,6,18,0.5,0.75,"11","Chibuto","Severo"
"SPI DJ",0.24,1,3,5,19,0.25,0.833333333333333,"11","Chibuto","Severo"
"SPI DJ",0.28,1,3,4,20,0.25,0.8,"11","Chibuto","Severo"
"SPI DJ",0.3,1,3,2,22,0.25,0.666666666666667,"11","Chibuto","Severo"
"SPI DJ",0.32,0,4,1,23,0,1,"11","Chibuto","Severo"
"SPI DJ",0.37,0,4,0,24,0,NA,"11","Chibuto","Severo"
"SPI JF",0,4,0,22,2,1,0.846153846153846,"11","Chibuto","Severo"
"SPI JF",0.01,4,0,21,3,1,0.84,"11","Chibuto","Severo"
"SPI JF",0.04,3,1,21,3,0.75,0.875,"11","Chibuto","Severo"
"SPI JF",0.05,3,1,20,4,0.75,0.869565217391304,"11","Chibuto","Severo"
"SPI JF",0.06,3,1,19,5,0.75,0.863636363636364,"11","Chibuto","Severo"
"SPI JF",0.07,3,1,18,6,0.75,0.857142857142857,"11","Chibuto","Severo"
"SPI JF",0.11,3,1,16,8,0.75,0.842105263157895,"11","Chibuto","Severo"
"SPI JF",0.12,3,1,14,10,0.75,0.823529411764706,"11","Chibuto","Severo"
"SPI JF",0.14,3,1,12,12,0.75,0.8,"11","Chibuto","Severo"
"SPI JF",0.16,2,2,11,13,0.5,0.846153846153846,"11","Chibuto","Severo"
"SPI JF",0.17,2,2,9,15,0.5,0.818181818181818,"11","Chibuto","Severo"
"SPI JF",0.18,2,2,8,16,0.5,0.8,"11","Chibuto","Severo"
"SPI JF",0.19,2,2,7,17,0.5,0.777777777777778,"11","Chibuto","Severo"
"SPI JF",0.2,2,2,5,19,0.5,0.714285714285714,"11","Chibuto","Severo"
"SPI JF",0.23,1,3,5,19,0.25,0.833333333333333,"11","Chibuto","Severo"
"SPI JF",0.26,1,3,4,20,0.25,0.8,"11","Chibuto","Severo"
"SPI JF",0.3,1,3,3,21,0.25,0.75,"11","Chibuto","Severo"
"SPI JF",0.31,0,4,3,21,0,1,"11","Chibuto","Severo"
"SPI JF",0.35,0,4,2,22,0,1,"11","Chibuto","Severo"
"SPI JF",0.39,0,4,1,23,0,1,"11","Chibuto","Severo"
